subject,trial_id,gain,loss,trial_pay,stage_pay,win_plan_take_final_take,win_plan_take_final_reject,win_plan_reject_final_take,win_plan_reject_final_reject,lose_plan_take_final_take,lose_plan_take_final_reject,lose_plan_reject_final_take,lose_plan_reject_final_reject
1,1,200,-100,0,-100,0,0,0,0,1,0,0,0
1,2,200,-200,100,200,0,1,0,0,0,0,0,0
1,3,160,-140,400,-140,0,0,0,0,0,1,0,0
1,4,120,-100,-140,120,0,0,1,0,0,0,0,0
1,5,180,-200,20,180,0,1,0,0,0,0,0,0
1,6,200,-120,180,200,1,0,0,0,0,0,0,0
1,7,180,-100,80,-100,0,0,0,0,1,0,0,0
1,8,100,-120,80,-120,0,0,0,0,0,0,0,1
1,9,200,-160,-120,-160,0,0,0,0,0,0,0,1
1,10,200,-220,-160,200,0,0,0,1,0,0,0,0
1,11,160,-100,200,-100,0,0,0,0,0,0,1,0
1,12,200,-180,60,-180,0,0,0,0,0,0,0,1
1,13,200,-100,-180,200,1,0,0,0,0,0,0,0
1,14,140,-100,400,140,0,0,0,1,0,0,0,0
1,15,200,-140,140,200,0,0,1,0,0,0,0,0
1,16,80,-100,60,-100,0,0,0,0,0,0,0,1
1,17,100,-100,-100,-100,0,0,0,0,1,0,0,0
1,18,200,-200,-200,200,1,0,0,0,0,0,0,0
1,19,160,-140,400,-140,0,0,0,0,0,0,0,1
1,20,120,-100,-140,120,0,0,0,1,0,0,0,0
1,21,180,-200,120,180,0,0,0,1,0,0,0,0
1,22,200,-120,180,200,1,0,0,0,0,0,0,0
1,23,180,-100,80,-100,0,0,0,0,0,0,0,1
1,24,100,-120,-100,-120,0,0,0,0,0,0,0,1
1,25,200,-160,-120,-160,0,0,0,0,0,0,1,0
1,26,200,-220,-160,200,0,0,0,1,0,0,0,0
1,27,160,-100,200,-100,0,0,0,0,1,0,0,0
1,28,200,-180,60,-180,0,0,0,0,1,0,0,0
1,29,200,-100,20,200,1,0,0,0,0,0,0,0
1,30,140,-100,400,140,1,0,0,0,0,0,0,0
1,31,200,-140,40,200,1,0,0,0,0,0,0,0
1,32,80,-100,60,-100,0,0,0,0,0,0,0,1
1,33,100,-100,-100,-100,0,0,0,0,1,0,0,0
2,1,200,-100,0,-100,0,0,0,0,0,0,0,1
2,2,200,-200,-100,200,1,0,0,0,0,0,0,0
2,3,160,-140,400,-140,0,0,0,0,1,0,0,0
2,4,120,-100,20,120,1,0,0,0,0,0,0,0
2,5,180,-200,20,180,0,0,0,1,0,0,0,0
2,6,200,-120,180,200,1,0,0,0,0,0,0,0
2,7,180,-100,80,-100,0,0,0,0,0,0,1,0
2,8,100,-120,80,-120,0,0,0,0,0,0,0,1
2,9,200,-160,-120,-160,0,0,0,0,0,0,0,1
2,10,200,-220,-160,200,0,0,0,1,0,0,0,0
2,11,160,-100,200,-100,0,0,0,0,1,0,0,0
2,12,200,-180,60,-180,0,0,0,0,0,0,0,1
2,13,200,-100,-180,200,1,0,0,0,0,0,0,0
2,14,140,-100,400,140,0,0,0,1,0,0,0,0
2,15,200,-140,140,200,1,0,0,0,0,0,0,0
2,16,80,-100,60,-100,0,0,0,0,0,0,0,1
2,17,100,-100,-100,-100,0,0,0,0,0,0,0,1
2,18,200,-200,-100,200,0,0,0,1,0,0,0,0
2,19,160,-140,200,-140,0,0,0,0,0,0,0,1
2,20,120,-100,-140,120,1,0,0,0,0,0,0,0
2,21,180,-200,20,180,0,1,0,0,0,0,0,0
2,22,200,-120,180,200,0,0,0,1,0,0,0,0
2,23,180,-100,200,-100,0,0,0,0,0,0,0,1
2,24,100,-120,-100,-120,0,0,0,0,0,1,0,0
2,25,200,-160,-240,-160,0,0,0,0,0,0,0,1
2,26,200,-220,-160,200,0,0,0,1,0,0,0,0
2,27,160,-100,200,-100,0,0,0,0,1,0,0,0
2,28,200,-180,60,-180,0,0,0,0,0,0,0,1
2,29,200,-100,-180,200,0,0,1,0,0,0,0,0
2,30,140,-100,400,140,0,1,0,0,0,0,0,0
2,31,200,-140,140,200,0,0,0,1,0,0,0,0
2,32,80,-100,200,-100,0,0,0,0,0,0,0,1
2,33,100,-100,-100,-100,0,0,0,0,0,0,0,1
3,1,200,-100,0,-100,0,0,0,0,1,0,0,0
3,2,200,-200,100,200,0,0,0,1,0,0,0,0
3,3,160,-140,200,-140,0,0,0,0,1,0,0,0
3,4,120,-100,20,120,1,0,0,0,0,0,0,0
3,5,180,-200,20,180,0,0,0,1,0,0,0,0
3,6,200,-120,180,200,1,0,0,0,0,0,0,0
3,7,180,-100,80,-100,0,0,0,0,1,0,0,0
3,8,100,-120,80,-120,0,0,0,0,1,0,0,0
3,9,200,-160,-240,-160,0,0,0,0,1,0,0,0
3,10,200,-220,-320,200,0,0,0,1,0,0,0,0
3,11,160,-100,200,-100,0,0,0,0,1,0,0,0
3,12,200,-180,60,-180,0,0,0,0,1,0,0,0
3,13,200,-100,20,200,1,0,0,0,0,0,0,0
3,14,140,-100,400,140,0,0,0,1,0,0,0,0
3,15,200,-140,140,200,1,0,0,0,0,0,0,0
3,16,80,-100,60,-100,0,0,0,0,1,0,0,0
3,17,100,-100,-200,-100,0,0,0,0,0,0,1,0
3,18,200,-200,-100,200,0,0,1,0,0,0,0,0
3,19,160,-140,400,-140,0,0,0,0,0,0,0,1
3,20,120,-100,-140,120,1,0,0,0,0,0,0,0
3,21,180,-200,20,180,1,0,0,0,0,0,0,0
3,22,200,-120,360,200,1,0,0,0,0,0,0,0
3,23,180,-100,80,-100,0,0,0,0,1,0,0,0
3,24,100,-120,80,-120,0,0,0,0,1,0,0,0
3,25,200,-160,-240,-160,0,0,0,0,1,0,0,0
3,26,200,-220,-320,200,1,0,0,0,0,0,0,0
3,27,160,-100,400,-100,0,0,0,0,0,0,1,0
3,28,200,-180,-100,-180,0,0,0,0,1,0,0,0
3,29,200,-100,20,200,0,0,0,1,0,0,0,0
3,30,140,-100,200,140,0,0,0,1,0,0,0,0
3,31,200,-140,140,200,0,0,0,1,0,0,0,0
3,32,80,-100,200,-100,0,0,0,0,0,0,0,1
3,33,100,-100,-100,-100,0,0,0,0,1,0,0,0
4,1,200,-100,0,-100,0,0,0,0,1,0,0,0
4,2,200,-200,100,200,1,0,0,0,0,0,0,0
4,3,160,-140,400,-140,0,0,0,0,1,0,0,0
4,4,120,-100,20,120,1,0,0,0,0,0,0,0
4,5,180,-200,20,180,1,0,0,0,0,0,0,0
4,6,200,-120,360,200,1,0,0,0,0,0,0,0
4,7,180,-100,80,-100,0,0,0,0,0,0,0,1
4,8,100,-120,-100,-120,0,0,0,0,0,1,0,0
4,9,200,-160,-120,-160,0,0,0,0,0,0,1,0
4,10,200,-220,-160,200,1,0,0,0,0,0,0,0
4,11,160,-100,400,-100,0,0,0,0,0,0,1,0
4,12,200,-180,60,-180,0,0,0,0,0,0,1,0
4,13,200,-100,-180,200,1,0,0,0,0,0,0,0
4,14,140,-100,400,140,1,0,0,0,0,0,0,0
4,15,200,-140,40,200,1,0,0,0,0,0,0,0
4,16,80,-100,60,-100,0,0,0,0,0,1,0,0
4,17,100,-100,-200,-100,0,0,0,0,0,1,0,0
4,18,200,-200,-100,200,1,0,0,0,0,0,0,0
4,19,160,-140,400,-140,0,0,0,0,0,1,0,0
4,20,120,-100,-140,120,1,0,0,0,0,0,0,0
4,21,180,-200,20,180,1,0,0,0,0,0,0,0
4,22,200,-120,360,200,0,1,0,0,0,0,0,0
4,23,180,-100,200,-100,0,0,0,0,0,0,0,1
4,24,100,-120,-100,-120,0,0,0,0,0,0,1,0
4,25,200,-160,-120,-160,0,0,0,0,1,0,0,0
4,26,200,-220,-320,200,1,0,0,0,0,0,0,0
4,27,160,-100,400,-100,0,0,0,0,1,0,0,0
4,28,200,-180,60,-180,0,0,0,0,1,0,0,0
4,29,200,-100,20,200,1,0,0,0,0,0,0,0
4,30,140,-100,400,140,1,0,0,0,0,0,0,0
4,31,200,-140,40,200,1,0,0,0,0,0,0,0
4,32,80,-100,60,-100,0,0,0,0,1,0,0,0
4,33,100,-100,-200,-100,0,0,0,0,1,0,0,0
5,1,200,-100,0,-100,0,0,0,0,1,0,0,0
5,2,200,-200,100,200,0,1,0,0,0,0,0,0
5,3,160,-140,400,-140,0,0,0,0,1,0,0,0
5,4,120,-100,20,120,0,0,0,1,0,0,0,0
5,5,180,-200,120,180,0,0,0,1,0,0,0,0
5,6,200,-120,180,200,0,0,0,1,0,0,0,0
5,7,180,-100,200,-100,0,0,0,0,1,0,0,0
5,8,100,-120,80,-120,0,0,0,0,0,1,0,0
5,9,200,-160,-240,-160,0,0,0,0,1,0,0,0
5,10,200,-220,-320,200,0,0,0,1,0,0,0,0
5,11,160,-100,200,-100,0,0,0,0,1,0,0,0
5,12,200,-180,60,-180,0,0,0,0,1,0,0,0
5,13,200,-100,20,200,0,0,0,1,0,0,0,0
5,14,140,-100,200,140,0,0,0,1,0,0,0,0
5,15,200,-140,140,200,0,0,0,1,0,0,0,0
5,16,80,-100,200,-100,0,0,0,0,0,0,0,1
5,17,100,-100,-100,-100,0,0,0,0,0,0,0,1
5,18,200,-200,-100,200,0,0,0,1,0,0,0,0
5,19,160,-140,200,-140,0,0,0,0,1,0,0,0
5,20,120,-100,20,120,0,0,0,1,0,0,0,0
5,21,180,-200,120,180,0,0,0,1,0,0,0,0
5,22,200,-120,180,200,0,0,0,1,0,0,0,0
5,23,180,-100,200,-100,0,0,0,0,1,0,0,0
5,24,100,-120,80,-120,0,0,0,0,0,0,0,1
5,25,200,-160,-120,-160,0,0,0,0,1,0,0,0
5,26,200,-220,-320,200,0,0,0,1,0,0,0,0
5,27,160,-100,200,-100,0,0,0,0,1,0,0,0
5,28,200,-180,60,-180,0,0,0,0,1,0,0,0
5,29,200,-100,20,200,0,0,0,1,0,0,0,0
5,30,140,-100,200,140,0,0,0,1,0,0,0,0
5,31,200,-140,140,200,0,0,0,1,0,0,0,0
5,32,80,-100,200,-100,0,0,0,0,0,0,0,1
5,33,100,-100,-100,-100,0,0,0,0,0,0,1,0
6,1,200,-100,0,-100,0,0,0,0,1,0,0,0
6,2,200,-200,100,200,0,0,1,0,0,0,0,0
6,3,160,-140,200,-140,0,0,0,0,1,0,0,0
6,4,120,-100,20,120,1,0,0,0,0,0,0,0
6,5,180,-200,20,180,1,0,0,0,0,0,0,0
6,6,200,-120,360,200,1,0,0,0,0,0,0,0
6,7,180,-100,80,-100,0,0,0,0,0,0,1,0
6,8,100,-120,-100,-120,0,0,0,0,0,0,1,0
6,9,200,-160,-120,-160,0,0,0,0,0,0,0,1
6,10,200,-220,-160,200,1,0,0,0,0,0,0,0
6,11,160,-100,400,-100,0,0,0,0,0,0,0,1
6,12,200,-180,-100,-180,0,0,0,0,0,0,0,1
6,13,200,-100,-180,200,1,0,0,0,0,0,0,0
6,14,140,-100,400,140,1,0,0,0,0,0,0,0
6,15,200,-140,40,200,0,1,0,0,0,0,0,0
6,16,80,-100,200,-100,0,0,0,0,0,0,0,1
6,17,100,-100,-100,-100,0,0,0,0,0,0,0,1
6,18,200,-200,-100,200,0,1,0,0,0,0,0,0
6,19,160,-140,200,-140,0,0,0,0,0,0,0,1
6,20,120,-100,-140,120,0,1,0,0,0,0,0,0
6,21,180,-200,20,180,0,1,0,0,0,0,0,0
6,22,200,-120,360,200,0,1,0,0,0,0,0,0
6,23,180,-100,80,-100,0,0,0,0,0,0,0,1
6,24,100,-120,-100,-120,0,0,0,0,0,0,0,1
6,25,200,-160,-120,-160,0,0,0,0,1,0,0,0
6,26,200,-220,-320,200,1,0,0,0,0,0,0,0
6,27,160,-100,400,-100,0,0,0,0,1,0,0,0
6,28,200,-180,60,-180,0,0,0,0,1,0,0,0
6,29,200,-100,20,200,1,0,0,0,0,0,0,0
6,30,140,-100,400,140,1,0,0,0,0,0,0,0
6,31,200,-140,40,200,0,0,0,1,0,0,0,0
6,32,80,-100,200,-100,0,0,0,0,1,0,0,0
6,33,100,-100,-200,-100,0,0,0,0,1,0,0,0
7,1,200,-100,0,-100,0,0,0,0,1,0,0,0
7,2,200,-200,100,200,0,0,0,1,0,0,0,0
7,3,160,-140,200,-140,0,0,0,0,1,0,0,0
7,4,120,-100,20,120,0,0,0,1,0,0,0,0
7,5,180,-200,120,180,0,0,1,0,0,0,0,0
7,6,200,-120,180,200,0,0,0,1,0,0,0,0
7,7,180,-100,200,-100,0,0,0,0,1,0,0,0
7,8,100,-120,80,-120,0,0,0,0,1,0,0,0
7,9,200,-160,-240,-160,0,0,0,0,1,0,0,0
7,10,200,-220,-320,200,0,0,0,1,0,0,0,0
7,11,160,-100,200,-100,0,0,0,0,0,1,0,0
7,12,200,-180,-100,-180,0,0,0,0,1,0,0,0
7,13,200,-100,20,200,0,0,1,0,0,0,0,0
7,14,140,-100,200,140,0,0,0,1,0,0,0,0
7,15,200,-140,140,200,0,0,0,1,0,0,0,0
7,16,80,-100,200,-100,0,0,0,0,1,0,0,0
7,17,100,-100,-200,-100,0,0,0,0,1,0,0,0
7,18,200,-200,-200,200,0,0,0,1,0,0,0,0
7,19,160,-140,200,-140,0,0,0,0,0,1,0,0
7,20,120,-100,20,120,0,0,1,0,0,0,0,0
7,21,180,-200,20,180,0,0,0,1,0,0,0,0
7,22,200,-120,180,200,0,0,0,1,0,0,0,0
7,23,180,-100,200,-100,0,0,0,0,1,0,0,0
7,24,100,-120,80,-120,0,0,0,0,1,0,0,0
7,25,200,-160,-240,-160,0,0,0,0,0,1,0,0
7,26,200,-220,-320,200,0,0,0,1,0,0,0,0
7,27,160,-100,200,-100,0,0,0,0,1,0,0,0
7,28,200,-180,60,-180,0,0,0,0,0,1,0,0
7,29,200,-100,20,200,0,0,0,1,0,0,0,0
7,30,140,-100,200,140,0,0,0,1,0,0,0,0
7,31,200,-140,140,200,0,0,0,1,0,0,0,0
7,32,80,-100,200,-100,0,0,0,0,1,0,0,0
7,33,100,-100,-200,-100,0,0,0,0,0,1,0,0
8,1,200,-100,0,-100,0,0,0,0,0,0,0,1
8,2,200,-200,-100,200,1,0,0,0,0,0,0,0
8,3,160,-140,400,-140,0,0,0,0,1,0,0,0
8,4,120,-100,20,120,1,0,0,0,0,0,0,0
8,5,180,-200,20,180,0,1,0,0,0,0,0,0
8,6,200,-120,180,200,1,0,0,0,0,0,0,0
8,7,180,-100,80,-100,0,0,0,0,1,0,0,0
8,8,100,-120,80,-120,0,0,0,0,1,0,0,0
8,9,200,-160,-240,-160,0,0,0,0,0,1,0,0
8,10,200,-220,-320,200,0,1,0,0,0,0,0,0
8,11,160,-100,400,-100,0,0,0,0,1,0,0,0
8,12,200,-180,60,-180,0,0,0,0,1,0,0,0
8,13,200,-100,20,200,1,0,0,0,0,0,0,0
8,14,140,-100,400,140,0,0,0,1,0,0,0,0
8,15,200,-140,140,200,1,0,0,0,0,0,0,0
8,16,80,-100,60,-100,0,0,0,0,1,0,0,0
8,17,100,-100,-200,-100,0,0,0,0,0,1,0,0
8,18,200,-200,-100,200,1,0,0,0,0,0,0,0
8,19,160,-140,400,-140,0,0,0,0,0,1,0,0
8,20,120,-100,20,120,1,0,0,0,0,0,0,0
8,21,180,-200,20,180,0,0,0,1,0,0,0,0
8,22,200,-120,180,200,0,1,0,0,0,0,0,0
8,23,180,-100,200,-100,0,0,0,0,0,1,0,0
8,24,100,-120,80,-120,0,0,0,0,1,0,0,0
8,25,200,-160,-240,-160,0,0,0,0,0,1,0,0
8,26,200,-220,-320,200,1,0,0,0,0,0,0,0
8,27,160,-100,400,-100,0,0,0,0,0,1,0,0
8,28,200,-180,60,-180,0,0,0,0,0,1,0,0
8,29,200,-100,20,200,0,1,0,0,0,0,0,0
8,30,140,-100,200,140,0,1,0,0,0,0,0,0
8,31,200,-140,40,200,0,0,1,0,0,0,0,0
8,32,80,-100,60,-100,0,0,0,0,1,0,0,0
8,33,100,-100,-200,-100,0,0,0,0,1,0,0,0
9,1,200,-100,0,-100,0,0,0,0,0,0,1,0
9,2,200,-200,-100,200,0,1,0,0,0,0,0,0
9,3,160,-140,200,-140,0,0,0,0,1,0,0,0
9,4,120,-100,20,120,0,0,0,1,0,0,0,0
9,5,180,-200,120,180,0,0,0,1,0,0,0,0
9,6,200,-120,180,200,0,1,0,0,0,0,0,0
9,7,180,-100,200,-100,0,0,0,0,1,0,0,0
9,8,100,-120,80,-120,0,0,0,0,0,0,1,0
9,9,200,-160,-240,-160,0,0,0,0,1,0,0,0
9,10,200,-220,-320,200,0,0,0,1,0,0,0,0
9,11,160,-100,200,-100,0,0,0,0,1,0,0,0
9,12,200,-180,60,-180,0,0,0,0,1,0,0,0
9,13,200,-100,20,200,0,0,0,1,0,0,0,0
9,14,140,-100,200,140,0,0,0,1,0,0,0,0
9,15,200,-140,140,200,0,0,0,1,0,0,0,0
9,16,80,-100,200,-100,0,0,0,0,1,0,0,0
9,17,100,-100,-200,-100,0,0,0,0,1,0,0,0
9,18,200,-200,-200,200,0,0,0,1,0,0,0,0
9,19,160,-140,200,-140,0,0,0,0,1,0,0,0
9,20,120,-100,20,120,0,0,0,1,0,0,0,0
9,21,180,-200,120,180,0,0,0,1,0,0,0,0
9,22,200,-120,180,200,0,0,0,1,0,0,0,0
9,23,180,-100,200,-100,0,0,0,0,1,0,0,0
9,24,100,-120,80,-120,0,0,0,0,1,0,0,0
9,25,200,-160,-240,-160,0,0,0,0,1,0,0,0
9,26,200,-220,-320,200,0,0,1,0,0,0,0,0
9,27,160,-100,400,-100,0,0,0,0,0,1,0,0
9,28,200,-180,60,-180,0,0,0,0,1,0,0,0
9,29,200,-100,20,200,0,0,0,1,0,0,0,0
9,30,140,-100,200,140,0,0,0,1,0,0,0,0
9,31,200,-140,140,200,0,0,0,1,0,0,0,0
9,32,80,-100,200,-100,0,0,0,0,0,1,0,0
9,33,100,-100,-200,-100,0,0,0,0,1,0,0,0
10,1,200,-100,0,-100,0,0,0,0,1,0,0,0
10,2,200,-200,100,200,1,0,0,0,0,0,0,0
10,3,160,-140,400,-140,0,0,0,0,0,0,0,1
10,4,120,-100,-140,120,1,0,0,0,0,0,0,0
10,5,180,-200,20,180,0,1,0,0,0,0,0,0
10,6,200,-120,360,200,1,0,0,0,0,0,0,0
10,7,180,-100,80,-100,0,0,0,0,0,0,1,0
10,8,100,-120,-100,-120,0,0,0,0,1,0,0,0
10,9,200,-160,-240,-160,0,0,0,0,0,0,0,1
10,10,200,-220,-160,200,0,0,1,0,0,0,0,0
10,11,160,-100,400,-100,0,0,0,0,1,0,0,0
10,12,200,-180,60,-180,0,0,0,0,1,0,0,0
10,13,200,-100,20,200,1,0,0,0,0,0,0,0
10,14,140,-100,400,140,0,0,1,0,0,0,0,0
10,15,200,-140,40,200,1,0,0,0,0,0,0,0
10,16,80,-100,60,-100,0,0,0,0,0,0,1,0
10,17,100,-100,-200,-100,0,0,0,0,0,1,0,0
10,18,200,-200,-100,200,0,0,0,1,0,0,0,0
10,19,160,-140,200,-140,0,0,0,0,1,0,0,0
10,20,120,-100,20,120,1,0,0,0,0,0,0,0
10,21,180,-200,20,180,1,0,0,0,0,0,0,0
10,22,200,-120,360,200,0,0,1,0,0,0,0,0
10,23,180,-100,80,-100,0,0,0,0,0,1,0,0
10,24,100,-120,-100,-120,0,0,0,0,0,0,0,1
10,25,200,-160,-120,-160,0,0,0,0,0,0,1,0
10,26,200,-220,-160,200,0,1,0,0,0,0,0,0
10,27,160,-100,400,-100,0,0,0,0,0,1,0,0
10,28,200,-180,-100,-180,0,0,0,0,0,0,0,1
10,29,200,-100,-180,200,0,1,0,0,0,0,0,0
10,30,140,-100,200,140,0,0,0,1,0,0,0,0
10,31,200,-140,140,200,0,0,0,1,0,0,0,0
10,32,80,-100,200,-100,0,0,0,0,0,0,0,1
10,33,100,-100,-100,-100,0,0,0,0,0,1,0,0
11,1,200,-100,0,-100,0,0,0,0,1,0,0,0
11,2,200,-200,100,200,0,0,1,0,0,0,0,0
11,3,160,-140,200,-140,0,0,0,0,1,0,0,0
11,4,120,-100,20,120,0,1,0,0,0,0,0,0
11,5,180,-200,20,180,0,0,0,1,0,0,0,0
11,6,200,-120,180,200,1,0,0,0,0,0,0,0
11,7,180,-100,80,-100,0,0,0,0,1,0,0,0
11,8,100,-120,80,-120,0,0,0,0,1,0,0,0
11,9,200,-160,-240,-160,0,0,0,0,1,0,0,0
11,10,200,-220,-320,200,1,0,0,0,0,0,0,0
11,11,160,-100,400,-100,0,0,0,0,1,0,0,0
11,12,200,-180,60,-180,0,0,0,0,1,0,0,0
11,13,200,-100,20,200,0,0,0,1,0,0,0,0
11,14,140,-100,200,140,0,0,0,1,0,0,0,0
11,15,200,-140,140,200,0,0,0,1,0,0,0,0
11,16,80,-100,200,-100,0,0,0,0,0,1,0,0
11,17,100,-100,-200,-100,0,0,0,0,1,0,0,0
11,18,200,-200,-200,200,0,0,0,1,0,0,0,0
11,19,160,-140,200,-140,0,0,0,0,1,0,0,0
11,20,120,-100,20,120,1,0,0,0,0,0,0,0
11,21,180,-200,20,180,0,0,0,1,0,0,0,0
11,22,200,-120,180,200,0,0,0,1,0,0,0,0
11,23,180,-100,200,-100,0,0,0,0,0,0,1,0
11,24,100,-120,80,-120,0,0,0,0,0,0,1,0
11,25,200,-160,-120,-160,0,0,0,0,0,0,1,0
11,26,200,-220,-160,200,0,0,0,1,0,0,0,0
11,27,160,-100,200,-100,0,0,0,0,0,0,1,0
11,28,200,-180,-100,-180,0,0,0,0,1,0,0,0
11,29,200,-100,20,200,0,0,0,1,0,0,0,0
11,30,140,-100,200,140,0,0,0,1,0,0,0,0
11,31,200,-140,140,200,0,0,0,1,0,0,0,0
11,32,80,-100,200,-100,0,0,0,0,1,0,0,0
11,33,100,-100,-200,-100,0,0,0,0,1,0,0,0
12,1,200,-100,0,-100,0,0,0,0,1,0,0,0
12,2,200,-200,100,200,1,0,0,0,0,0,0,0
12,3,160,-140,400,-140,0,0,0,0,0,1,0,0
12,4,120,-100,-140,120,1,0,0,0,0,0,0,0
12,5,180,-200,20,180,0,0,0,1,0,0,0,0
12,6,200,-120,180,200,1,0,0,0,0,0,0,0
12,7,180,-100,80,-100,0,0,0,0,0,0,0,1
12,8,100,-120,-100,-120,0,0,0,0,1,0,0,0
12,9,200,-160,-240,-160,0,0,0,0,0,0,0,1
12,10,200,-220,-160,200,0,1,0,0,0,0,0,0
12,11,160,-100,200,-100,0,0,0,0,0,0,1,0
12,12,200,-180,-100,-180,0,0,0,0,0,0,0,1
12,13,200,-100,-180,200,1,0,0,0,0,0,0,0
12,14,140,-100,400,140,1,0,0,0,0,0,0,0
12,15,200,-140,40,200,1,0,0,0,0,0,0,0
12,16,80,-100,60,-100,0,0,0,0,0,0,0,1
12,17,100,-100,-100,-100,0,0,0,0,0,0,0,1
12,18,200,-200,-100,200,0,0,0,1,0,0,0,0
12,19,160,-140,200,-140,0,0,0,0,0,0,0,1
12,20,120,-100,-140,120,1,0,0,0,0,0,0,0
12,21,180,-200,20,180,0,0,0,1,0,0,0,0
12,22,200,-120,180,200,1,0,0,0,0,0,0,0
12,23,180,-100,80,-100,0,0,0,0,1,0,0,0
12,24,100,-120,80,-120,0,0,0,0,0,0,0,1
12,25,200,-160,-120,-160,0,0,0,0,1,0,0,0
12,26,200,-220,-320,200,0,0,0,1,0,0,0,0
12,27,160,-100,200,-100,0,0,0,0,0,0,0,1
12,28,200,-180,-100,-180,0,0,0,0,0,0,0,1
12,29,200,-100,-180,200,1,0,0,0,0,0,0,0
12,30,140,-100,400,140,0,0,1,0,0,0,0,0
12,31,200,-140,40,200,0,0,0,1,0,0,0,0
12,32,80,-100,200,-100,0,0,0,0,0,0,0,1
12,33,100,-100,-100,-100,0,0,0,0,0,0,0,1
13,1,200,-100,0,-100,0,0,0,0,1,0,0,0
13,2,200,-200,100,200,1,0,0,0,0,0,0,0
13,3,160,-140,400,-140,0,0,0,0,1,0,0,0
13,4,120,-100,20,120,1,0,0,0,0,0,0,0
13,5,180,-200,20,180,1,0,0,0,0,0,0,0
13,6,200,-120,360,200,1,0,0,0,0,0,0,0
13,7,180,-100,80,-100,0,0,0,0,1,0,0,0
13,8,100,-120,80,-120,0,0,0,0,1,0,0,0
13,9,200,-160,-240,-160,0,0,0,0,1,0,0,0
13,10,200,-220,-320,200,1,0,0,0,0,0,0,0
13,11,160,-100,400,-100,0,0,0,0,1,0,0,0
13,12,200,-180,60,-180,0,0,0,0,1,0,0,0
13,13,200,-100,20,200,0,1,0,0,0,0,0,0
13,14,140,-100,400,140,1,0,0,0,0,0,0,0
13,15,200,-140,40,200,1,0,0,0,0,0,0,0
13,16,80,-100,60,-100,0,0,0,0,1,0,0,0
13,17,100,-100,-200,-100,0,0,0,0,1,0,0,0
13,18,200,-200,-200,200,1,0,0,0,0,0,0,0
13,19,160,-140,400,-140,0,0,0,0,1,0,0,0
13,20,120,-100,20,120,1,0,0,0,0,0,0,0
13,21,180,-200,20,180,1,0,0,0,0,0,0,0
13,22,200,-120,360,200,1,0,0,0,0,0,0,0
13,23,180,-100,80,-100,0,0,0,0,1,0,0,0
13,24,100,-120,80,-120,0,0,0,0,1,0,0,0
13,25,200,-160,-240,-160,0,0,0,0,1,0,0,0
13,26,200,-220,-320,200,1,0,0,0,0,0,0,0
13,27,160,-100,400,-100,0,0,0,0,1,0,0,0
13,28,200,-180,60,-180,0,0,0,0,1,0,0,0
13,29,200,-100,20,200,1,0,0,0,0,0,0,0
13,30,140,-100,400,140,1,0,0,0,0,0,0,0
13,31,200,-140,40,200,1,0,0,0,0,0,0,0
13,32,80,-100,60,-100,0,0,0,0,1,0,0,0
13,33,100,-100,-200,-100,0,0,0,0,1,0,0,0
14,1,200,-100,0,-100,0,0,0,0,1,0,0,0
14,2,200,-200,100,200,0,1,0,0,0,0,0,0
14,3,160,-140,400,-140,0,0,0,0,1,0,0,0
14,4,120,-100,20,120,0,1,0,0,0,0,0,0
14,5,180,-200,20,180,0,0,0,1,0,0,0,0
14,6,200,-120,180,200,0,0,0,1,0,0,0,0
14,7,180,-100,200,-100,0,0,0,0,1,0,0,0
14,8,100,-120,80,-120,0,0,0,0,1,0,0,0
14,9,200,-160,-240,-160,0,0,0,0,1,0,0,0
14,10,200,-220,-320,200,0,0,0,1,0,0,0,0
14,11,160,-100,200,-100,0,0,0,0,1,0,0,0
14,12,200,-180,60,-180,0,0,0,0,1,0,0,0
14,13,200,-100,20,200,0,0,0,1,0,0,0,0
14,14,140,-100,200,140,0,0,0,1,0,0,0,0
14,15,200,-140,140,200,0,0,0,1,0,0,0,0
14,16,80,-100,200,-100,0,0,0,0,0,0,1,0
14,17,100,-100,-100,-100,0,0,0,0,1,0,0,0
14,18,200,-200,-200,200,0,0,0,1,0,0,0,0
14,19,160,-140,200,-140,0,0,0,0,1,0,0,0
14,20,120,-100,20,120,0,1,0,0,0,0,0,0
14,21,180,-200,120,180,0,0,0,1,0,0,0,0
14,22,200,-120,180,200,0,1,0,0,0,0,0,0
14,23,180,-100,80,-100,0,0,0,0,0,0,1,0
14,24,100,-120,80,-120,0,0,0,0,1,0,0,0
14,25,200,-160,-240,-160,0,0,0,0,0,0,1,0
14,26,200,-220,-160,200,0,1,0,0,0,0,0,0
14,27,160,-100,400,-100,0,0,0,0,0,0,1,0
14,28,200,-180,60,-180,0,0,0,0,0,0,0,1
14,29,200,-100,-180,200,1,0,0,0,0,0,0,0
14,30,140,-100,400,140,1,0,0,0,0,0,0,0
14,31,200,-140,40,200,1,0,0,0,0,0,0,0
14,32,80,-100,60,-100,0,0,0,0,0,0,1,0
14,33,100,-100,-100,-100,0,0,0,0,1,0,0,0
15,1,200,-100,0,-100,0,0,0,0,1,0,0,0
15,2,200,-200,100,200,0,0,0,1,0,0,0,0
15,3,160,-140,200,-140,0,0,0,0,1,0,0,0
